country,manufacturing_site,vendor,molecule_test_type,brand,scheduled_delivery_date_y,brand_idsum,brand_idcount,brand_idmean,brand_packsum,brand_packcount,brand_packmean,brand_quantitysum,brand_quantitycount,brand_quantitymean,brand_valuesum,brand_valuecount,brand_valuemean,brand_pricesum,brand_pricecount,brand_pricemean,brand_pricesum,brand_pricecount,brand_pricemean,brand_designationsum,brand_designationcount,brand_designationmean,brand_usdsum,brand_usdcount,brand_usdmean,brand_calculatedsum,brand_calculatedcount,brand_calculatedmean,brand_calculatedsum,brand_calculatedcount,brand_calculatedmean
"Congo, DRC","Strides, Bangalore, India.",SCMS from RDC,Efavirenz,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Mozambique,Hetero Unit III Hyderabad IN,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Mozambique,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
"Congo, DRC","Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Côte d'Ivoire,Hetero Unit III Hyderabad IN,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Côte d'Ivoire,"Aurobindo Unit III, India",SCMS from RDC,Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Côte d'Ivoire,"Aurobindo Unit III, India",SCMS from RDC,Abacavir/Lamivudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Uganda,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Nigeria,"Aurobindo Unit VII, IN",SCMS from RDC,Nevirapine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Zimbabwe,Mylan (formerly Matrix) Nashik,SCMS from RDC,Abacavir/Lamivudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Zimbabwe,"Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Tanzania,Mylan (formerly Matrix) Nashik,SCMS from RDC,Tenofovir Disoproxil Fumarate,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Haiti,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Haiti,Hetero Unit III Hyderabad IN,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Zambia,"Cipla, Goa, India",SCMS from RDC,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Côte d'Ivoire,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lopinavir/Ritonavir,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Haiti,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Guyana,Hetero Unit III Hyderabad IN,SCMS from RDC,Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Tanzania,Mylan (formerly Matrix) Nashik,SCMS from RDC,Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Uganda,Mylan (formerly Matrix) Nashik,SCMS from RDC,Abacavir/Lamivudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Uganda,"Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Zimbabwe,Hetero Unit III Hyderabad IN,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Zimbabwe,Hetero Unit III Hyderabad IN,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Zimbabwe,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Côte d'Ivoire,Hetero Unit III Hyderabad IN,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Mozambique,"Aurobindo Unit VII, IN",SCMS from RDC,Efavirenz,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Zimbabwe,"Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Dominican Republic,Hetero Unit III Hyderabad IN,SCMS from RDC,Nevirapine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Burundi,Hetero Unit III Hyderabad IN,SCMS from RDC,Lamivudine/Zidovudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Uganda,Hetero Unit III Hyderabad IN,SCMS from RDC,Nevirapine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Nigeria,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Mozambique,Mylan (formerly Matrix) Nashik,SCMS from RDC,Abacavir/Lamivudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Uganda,Hetero Unit III Hyderabad IN,SCMS from RDC,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Uganda,Hetero Unit III Hyderabad IN,SCMS from RDC,Lamivudine/Zidovudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Nigeria,"Aurobindo Unit III, India",SCMS from RDC,Abacavir/Lamivudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Uganda,"Aurobindo Unit VII, IN",SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Tanzania,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Nigeria,Mylan (formerly Matrix) Nashik,SCMS from RDC,Abacavir/Lamivudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Burundi,"Aurobindo Unit III, India",SCMS from RDC,Lopinavir/Ritonavir,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Uganda,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Uganda,Hetero Unit III Hyderabad IN,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Uganda,"Strides, Bangalore, India.",SCMS from RDC,Efavirenz,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
Tanzania,Mylan (formerly Matrix) Nashik,SCMS from RDC,Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,2013,68794163,938,73341.32515991472,65430,938,69.7547974413646,24943159,938,26591.8539445629,182277584.14,938,194325.78266524518,6940.94,938,7.399722814498934,147.31,938,0.15704690831556503,582,938,0.6204690831556503,233120.19,938,248.52898720682302,3124962.4174171626,938,3331.5164364788516,62554363.39121521,938,66689.08677101835
