country,manufacturing_site,vendor,molecule_test_type,brand,scheduled_delivery_date_y,vendor_idsum,vendor_idcount,vendor_idmean,vendor_packsum,vendor_packcount,vendor_packmean,vendor_quantitysum,vendor_quantitycount,vendor_quantitymean,vendor_valuesum,vendor_valuecount,vendor_valuemean,vendor_pricesum,vendor_pricecount,vendor_pricemean,vendor_pricesum,vendor_pricecount,vendor_pricemean,vendor_designationsum,vendor_designationcount,vendor_designationmean,vendor_usdsum,vendor_usdcount,vendor_usdmean,vendor_calculatedsum,vendor_calculatedcount,vendor_calculatedmean,vendor_calculatedsum,vendor_calculatedcount,vendor_calculatedmean
Tanzania,Mylan (formerly Matrix) Nashik,SCMS from RDC,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Mozambique,"Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Côte d'Ivoire,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Mozambique,"Aurobindo Unit VII, IN",SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
"Congo, DRC","Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,"Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,"Aurobindo Unit III, India",SCMS from RDC,Efavirenz,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Côte d'Ivoire,"Aurobindo Unit III, India",SCMS from RDC,Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Côte d'Ivoire,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Côte d'Ivoire,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Uganda,Hetero Unit III Hyderabad IN,SCMS from RDC,Efavirenz,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Haiti,"Aurobindo Unit III, India",SCMS from RDC,Nevirapine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Mozambique,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zambia,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,Hetero Unit III Hyderabad IN,SCMS from RDC,Nevirapine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Rwanda,"Aurobindo Unit III, India",SCMS from RDC,Abacavir,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Côte d'Ivoire,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,"Aurobindo Unit III, India",SCMS from RDC,Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Stavudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Didanosine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Ethiopia,"Aurobindo Unit III, India",SCMS from RDC,Didanosine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,"Cipla, Goa, India",SCMS from RDC,Lamivudine/Nevirapine/Stavudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,Hetero Unit III Hyderabad IN,SCMS from RDC,Lamivudine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,"Aurobindo Unit III, India",SCMS from RDC,Efavirenz,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Benin,Mylan (formerly Matrix) Nashik,SCMS from RDC,Efavirenz,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Mozambique,Hetero Unit III Hyderabad IN,SCMS from RDC,Nevirapine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Côte d'Ivoire,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Ghana,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Haiti,"Aurobindo Unit III, India",SCMS from RDC,Efavirenz,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Mozambique,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Nigeria,Mylan (formerly Matrix) Nashik,SCMS from RDC,Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zambia,Mylan (formerly Matrix) Nashik,SCMS from RDC,Abacavir,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Uganda,Mylan (formerly Matrix) Nashik,SCMS from RDC,Lamivudine/Nevirapine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Haiti,"Aurobindo Unit III, India",SCMS from RDC,Efavirenz,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zambia,Mylan (formerly Matrix) Nashik,SCMS from RDC,Abacavir,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Mozambique,"Aurobindo Unit III, India",SCMS from RDC,Lamivudine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Haiti,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Haiti,Hetero Unit III Hyderabad IN,SCMS from RDC,Nevirapine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Mozambique,"Aurobindo Unit III, India",SCMS from RDC,Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,"Aurobindo Unit III, India",SCMS from RDC,Didanosine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zimbabwe,"Aurobindo Unit III, India",SCMS from RDC,Didanosine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zambia,"Aurobindo Unit VII, IN",SCMS from RDC,Lamivudine/Zidovudine,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Zambia,Hetero Unit III Hyderabad IN,SCMS from RDC,Efavirenz,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
Mozambique,Hetero Unit III Hyderabad IN,SCMS from RDC,Efavirenz,Generic,2011,40353273,478,84421.07322175732,35860,478,75.02092050209205,12524798,478,26202.506276150627,99252899.84,478,207642.049874477,3547.44,478,7.42142259414226,77.09,478,0.16127615062761508,328,478,0.6861924686192469,177944.9,478,372.2696652719665,1499448.3124061185,478,3136.921155661336,62703975.81801524,478,131179.86572806534
